alive_0,bus_current_0,bus_voltage_0,heatsink_temp_0,motor_temp_0,rail_15v_0,rail_3v3_0,rail_1v9_0,dsp_temp_0,error_flags_0,limit_flags_0,rx_error_count_0,tx_error_count_0,motor_velocity_0,vehicle_velocity_0,phase_current_b_0,alive_1,bus_current_1,bus_voltage_1,heatsink_temp_1,motor_temp_1,rail_15v_1,rail_3v3_1,rail_1v9_1,dsp_temp_1,error_flags_1,limit_flags_1,rx_error_count_1,tx_error_count_1,motor_velocity_1,vehicle_velocity_1,phase_current_b_1,drive_mode,throttle_value,regen_value,brake_pedal_value,cruise_down_on,cruise_up_on,reverse_on,horn_on,headlights_on,rearview_on,power_save_on,left_turn_on,right_turn_on,mppt_current_A0,mppt_power_A0,mppt_temp_A0,mppt_vin_A0,mppt_vout_A0,mppt_current_A1,mppt_power_A1,mppt_temp_A1,mppt_vin_A1,mppt_vout_A1,mppt_current_B0,mppt_power_B0,mppt_temp_B0,mppt_vin_B0,mppt_vout_B0,mppt_current_B1,mppt_power_B1,mppt_temp_B1,mppt_vin_B1,mppt_vout_B1,mppt_current_C0,mppt_power_C0,mppt_temp_C0,mppt_vin_C0,mppt_vout_C0,mppt_current_C1,mppt_power_C1,mppt_temp_C1,mppt_vin_C1,mppt_vout_C1,charge_enabled,highside_contactor_on,lowside_contactor_on,cell1,cell2,cell3,cell4,cell5,cell6,cell7,cell8,cell9,cell10,cell11,cell12,cell13,cell14,cell15,cell16,cell17,cell18,cell19,cell20,cell21,cell22,cell23,cell24,cell25,cell26,cell27,cell28,cell29,cell30,cell31
Yes,0.00,120.11,22.03,4.88,14.92,3.34,1.86,25.22,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8716,3.8724,3.8742,3.8758,3.8730,3.8724,3.8691,3.8636,3.8720,3.8724,3.9105,3.8714,3.9034,3.8708,3.8695,3.8695,3.9149,3.8848,3.8701,3.9162,3.8763,3.8590,3.8745,3.8759,3.8764,3.8759,3.8764,3.8764,3.8751,3.8729,3.8744,
Yes,0.00,120.11,22.04,4.88,14.92,3.34,1.86,25.24,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8717,3.8725,3.8742,3.8759,3.8731,3.8725,3.8691,3.8636,3.8722,3.8726,3.9105,3.8716,3.9035,3.8708,3.8694,3.8695,3.9149,3.8848,3.8702,3.9162,3.8764,3.8591,3.8746,3.8761,3.8765,3.8761,3.8765,3.8765,3.8750,3.8729,3.8745,
Yes,0.00,120.11,22.04,4.88,14.92,3.34,1.86,25.25,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8718,3.8725,3.8744,3.8759,3.8732,3.8725,3.8692,3.8637,3.8722,3.8726,3.9106,3.8715,3.9035,3.8709,3.8696,3.8696,3.9150,3.8849,3.8702,3.9162,3.8763,3.8591,3.8746,3.8760,3.8765,3.8761,3.8765,3.8766,3.8751,3.8731,3.8745,
Yes,0.00,120.11,22.03,4.88,14.92,3.34,1.86,25.25,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8719,3.8726,3.8744,3.8760,3.8732,3.8726,3.8693,3.8638,3.8724,3.8726,3.9106,3.8716,3.9036,3.8710,3.8697,3.8697,3.9151,3.8849,3.8702,3.9163,3.8764,3.8592,3.8746,3.8761,3.8767,3.8761,3.8766,3.8766,3.8752,3.8731,3.8746,
Yes,0.00,120.13,22.03,4.88,14.92,3.34,1.86,25.26,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8718,3.8726,3.8744,3.8760,3.8733,3.8727,3.8693,3.8639,3.8723,3.8727,3.9106,3.8716,3.9037,3.8711,3.8697,3.8697,3.9151,3.8849,3.8703,3.9164,3.8764,3.8592,3.8747,3.8761,3.8766,3.8761,3.8766,3.8767,3.8753,3.8732,3.8747,
Yes,0.00,120.12,22.03,4.88,14.92,3.34,1.86,25.27,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8719,3.8727,3.8744,3.8760,3.8733,3.8727,3.8694,3.8639,3.8724,3.8727,3.9107,3.8717,3.9037,3.8711,3.8698,3.8698,3.9153,3.8851,3.8703,3.9164,3.8765,3.8593,3.8749,3.8762,3.8767,3.8762,3.8767,3.8767,3.8753,3.8732,3.8746,
Yes,0.00,120.13,22.03,4.88,14.92,3.34,1.86,25.27,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8720,3.8727,3.8746,3.8762,3.8733,3.8727,3.8694,3.8638,3.8724,3.8727,3.9108,3.8718,3.9037,3.8711,3.8698,3.8698,3.9152,3.8851,3.8703,3.9164,3.8765,3.8592,3.8748,3.8762,3.8768,3.8763,3.8768,3.8768,3.8754,3.8733,3.8748,
Yes,0.00,120.12,22.03,4.88,14.92,3.34,1.86,25.29,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8721,3.8728,3.8746,3.8761,3.8734,3.8728,3.8695,3.8640,3.8726,3.8729,3.9109,3.8718,3.9038,3.8711,3.8698,3.8699,3.9154,3.8852,3.8704,3.9165,3.8766,3.8594,3.8748,3.8763,3.8768,3.8763,3.8767,3.8768,3.8754,3.8733,3.8747,
Yes,0.00,120.11,22.03,4.88,14.92,3.33,1.86,25.30,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8721,3.8729,3.8747,3.8761,3.8733,3.8727,3.8695,3.8640,3.8725,3.8728,3.9108,3.8718,3.9038,3.8712,3.8699,3.8700,3.9153,3.8852,3.8705,3.9165,3.8767,3.8594,3.8749,3.8762,3.8768,3.8763,3.8767,3.8767,3.8753,3.8732,3.8748,
Yes,0.00,120.12,22.03,4.88,14.92,3.34,1.86,25.30,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8721,3.8728,3.8746,3.8763,3.8735,3.8728,3.8695,3.8640,3.8726,3.8729,3.9109,3.8718,3.9038,3.8712,3.8699,3.8699,3.9153,3.8852,3.8705,3.9166,3.8767,3.8594,3.8750,3.8764,3.8770,3.8765,3.8769,3.8769,3.8755,3.8733,3.8748,
Yes,0.00,120.13,22.02,4.88,14.92,3.33,1.86,25.32,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8721,3.8729,3.8748,3.8763,3.8735,3.8729,3.8695,3.8642,3.8727,3.8730,3.9109,3.8719,3.9039,3.8713,3.8700,3.8700,3.9153,3.8853,3.8705,3.9166,3.8767,3.8595,3.8751,3.8764,3.8770,3.8764,3.8769,3.8769,3.8756,3.8735,3.8750,
Yes,0.00,120.12,22.02,4.88,14.92,3.33,1.86,25.32,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8723,3.8730,3.8748,3.8764,3.8735,3.8729,3.8696,3.8642,3.8727,3.8731,3.9110,3.8720,3.9039,3.8713,3.8700,3.8700,3.9154,3.8854,3.8705,3.9166,3.8767,3.8595,3.8750,3.8764,3.8770,3.8765,3.8769,3.8770,3.8755,3.8735,3.8749,
Yes,0.00,120.12,22.01,4.88,14.92,3.33,1.86,25.32,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8722,3.8730,3.8748,3.8764,3.8736,3.8730,3.8697,3.8641,3.8727,3.8730,3.9109,3.8720,3.9040,3.8714,3.8701,3.8701,3.9155,3.8853,3.8706,3.9167,3.8767,3.8596,3.8751,3.8765,3.8770,3.8765,3.8770,3.8770,3.8754,3.8735,3.8749,
Yes,0.00,120.13,22.01,4.88,14.92,3.34,1.86,25.32,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8723,3.8731,3.8747,3.8763,3.8736,3.8730,3.8697,3.8642,3.8727,3.8730,3.9110,3.8721,3.9040,3.8714,3.8701,3.8701,3.9155,3.8855,3.8707,3.9167,3.8768,3.8595,3.8751,3.8765,3.8770,3.8765,3.8770,3.8770,3.8756,3.8736,3.8751,
Yes,0.00,120.13,22.00,4.88,14.92,3.34,1.86,25.33,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8724,3.8731,3.8748,3.8764,3.8736,3.8730,3.8696,3.8642,3.8728,3.8731,3.9111,3.8720,3.9040,3.8715,3.8702,3.8702,3.9156,3.8855,3.8707,3.9168,3.8770,3.8596,3.8751,3.8765,3.8771,3.8766,3.8770,3.8770,3.8756,3.8735,3.8750,
Yes,0.00,120.14,21.99,4.88,14.92,3.34,1.86,25.32,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8724,3.8732,3.8749,3.8765,3.8737,3.8730,3.8697,3.8643,3.8728,3.8730,3.9111,3.8721,3.9041,3.8714,3.8701,3.8702,3.9156,3.8856,3.8708,3.9168,3.8769,3.8596,3.8752,3.8766,3.8771,3.8766,3.8771,3.8770,3.8757,3.8736,3.8752,
Yes,0.00,120.14,21.99,4.88,14.92,3.34,1.86,25.33,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8724,3.8732,3.8750,3.8765,3.8737,3.8732,3.8699,3.8643,3.8729,3.8732,3.9111,3.8721,3.9042,3.8715,3.8702,3.8703,3.9157,3.8855,3.8708,3.9168,3.8769,3.8596,3.8752,3.8766,3.8771,3.8767,3.8770,3.8771,3.8757,3.8736,3.8750,
Yes,0.00,120.12,21.99,4.88,14.92,3.33,1.86,25.35,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8725,3.8733,3.8750,3.8765,3.8737,3.8731,3.8699,3.8645,3.8730,3.8733,3.9112,3.8721,3.9041,3.8716,3.8703,3.8702,3.9156,3.8856,3.8708,3.9168,3.8769,3.8597,3.8752,3.8766,3.8772,3.8767,3.8772,3.8771,3.8757,3.8736,3.8751,
Yes,0.00,120.12,21.99,4.88,14.92,3.33,1.86,25.37,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8725,3.8733,3.8750,3.8765,3.8738,3.8732,3.8698,3.8642,3.8729,3.8732,3.9111,3.8722,3.9042,3.8716,3.8702,3.8703,3.9157,3.8857,3.8708,3.9169,3.8770,3.8598,3.8752,3.8766,3.8773,3.8767,3.8771,3.8771,3.8758,3.8737,3.8752,
Yes,0.00,120.12,21.99,4.88,14.92,3.33,1.86,25.38,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8725,3.8734,3.8751,3.8766,3.8737,3.8731,3.8699,3.8644,3.8730,3.8733,3.9112,3.8723,3.9042,3.8717,3.8703,3.8704,3.9158,3.8856,3.8709,3.9170,3.8770,3.8599,3.8753,3.8767,3.8773,3.8769,3.8771,3.8772,3.8758,3.8737,3.8752,
Yes,0.41,120.09,21.98,4.88,14.90,3.34,1.86,25.36,0x0,0x2,0,0,0.67,0.04,7.48,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.20,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8693,3.8698,3.8715,3.8733,3.8703,3.8698,3.8665,3.8604,3.8695,3.8700,3.9077,3.8691,3.8992,3.8683,3.8672,3.8672,3.9112,3.8823,3.8677,3.9136,3.8734,3.8567,3.8723,3.8729,3.8738,3.8736,3.8738,3.8734,3.8721,3.8703,3.8721,
Yes,1.45,119.90,21.97,4.88,14.88,3.34,1.86,25.36,0x0,0x2,0,0,6.23,0.40,15.30,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.27,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8634,3.8638,3.8653,3.8675,3.8639,3.8635,3.8606,3.8543,3.8635,3.8645,3.9011,3.8636,3.8906,3.8624,3.8616,3.8613,3.9028,3.8759,3.8622,3.9078,3.8674,3.8509,3.8670,3.8667,3.8679,3.8681,3.8673,3.8665,3.8653,3.8646,3.8670,
Yes,1.78,119.81,21.97,4.88,14.88,3.33,1.86,25.37,0x0,0x2,0,0,14.79,0.95,15.48,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.26,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8596,3.8597,3.8612,3.8636,3.8598,3.8596,3.8568,3.8496,3.8594,3.8608,3.8969,3.8599,3.8848,3.8585,3.8578,3.8575,3.8974,3.8718,3.8584,3.9036,3.8631,3.8472,3.8636,3.8623,3.8638,3.8643,3.8633,3.8622,3.8610,3.8606,3.8633,
Yes,1.74,119.82,21.96,4.88,14.88,3.33,1.87,25.36,0x0,0x2,0,0,24.01,1.55,14.99,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.17,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8599,3.8601,3.8615,3.8641,3.8603,3.8602,3.8584,3.8515,3.8612,3.8626,3.8989,3.8614,3.8874,3.8601,3.8594,3.8594,3.8998,3.8736,3.8600,3.9054,3.8651,3.8487,3.8650,3.8642,3.8654,3.8661,3.8651,3.8641,3.8628,3.8624,3.8649,
Yes,0.00,120.13,21.96,4.88,14.92,3.34,1.86,25.39,0x0,0x0,0,0,26.95,1.74,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8723,3.8732,3.8749,3.8764,3.8737,3.8731,3.8697,3.8644,3.8729,3.8731,3.9109,3.8720,3.9040,3.8715,3.8701,3.8702,3.9156,3.8855,3.8707,3.9167,3.8769,3.8596,3.8751,3.8765,3.8771,3.8766,3.8770,3.8770,3.8758,3.8736,3.8751,
Yes,0.00,120.13,21.96,4.88,14.92,3.33,1.86,25.41,0x0,0x0,0,0,26.32,1.69,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8725,3.8733,3.8750,3.8766,3.8738,3.8731,3.8699,3.8644,3.8729,3.8732,3.9110,3.8721,3.9042,3.8716,3.8703,3.8703,3.9158,3.8857,3.8707,3.9168,3.8769,3.8597,3.8753,3.8767,3.8772,3.8768,3.8771,3.8771,3.8757,3.8736,3.8752,
Yes,0.00,120.13,21.96,4.88,14.92,3.33,1.86,25.43,0x0,0x0,0,0,26.99,1.74,0.00,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8726,3.8734,3.8751,3.8766,3.8738,3.8732,3.8699,3.8643,3.8729,3.8732,3.9112,3.8721,3.9042,3.8717,3.8703,3.8704,3.9158,3.8858,3.8709,3.9170,3.8770,3.8598,3.8753,3.8767,3.8773,3.8768,3.8773,3.8772,3.8758,3.8737,3.8752,
Yes,1.09,119.99,21.95,4.88,14.88,3.33,1.86,25.41,0x0,0x4,0,0,20.78,1.34,17.65,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.40,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8651,3.8658,3.8676,3.8697,3.8665,3.8665,3.8624,3.8564,3.8657,3.8669,3.9039,3.8651,3.8934,3.8643,3.8636,3.8637,3.9068,3.8778,3.8639,3.9096,3.8697,3.8532,3.8686,3.8688,3.8700,3.8703,3.8700,3.8699,3.8673,3.8665,3.8688,
Yes,0.62,120.10,21.94,4.88,14.88,3.33,1.86,25.41,0x0,0x2,0,0,13.32,0.86,9.50,Yes,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.06,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,3.8715,3.8722,3.8740,3.8755,3.8727,3.8721,3.8690,3.8634,3.8719,3.8723,3.9100,3.8713,3.9028,3.8706,3.8693,3.8692,3.9142,3.8847,3.8699,3.9159,3.8759,3.8589,3.8745,3.8756,3.8762,3.8759,3.8761,3.8760,3.8747,3.8727,3.8744,
